Date,County,Value,LastReportedDate,
2018-03-15,Roane,28.0000,2018-05-17
2018-03-15,Robertson,48.0000,2018-05-17
2018-03-15,Rutherford,162.0000,2018-05-17
2018-03-15,Scott,15.0000,2018-05-17
2018-03-15,Sequatchie,7.0000,2018-05-17
2018-03-15,Sevier,52.0000,2018-05-17
2018-03-15,Shelby,770.0000,2018-05-17
2018-03-15,Smith,10.0000,2018-05-17
2018-03-15,Stewart,7.0000,2018-05-17
2018-03-15,Sullivan,93.0000,2018-05-17
2018-03-15,Sumner,96.0000,2018-05-17
2018-03-15,Tipton,30.0000,2018-05-17
2018-03-15,Trousdale,8.0000,2018-05-17
2018-03-15,Unicoi,9.0000,2018-05-17
2018-03-15,Union,11.0000,2018-05-17
2018-03-15,VanBuren,4.0000,2018-05-17
2018-03-15,Warren,36.0000,2018-05-17
2018-03-15,Washington,64.0000,2018-05-17
2018-03-15,Wayne,12.0000,2018-05-17
2018-03-15,Weakley,30.0000,2018-05-17
2018-03-15,White,15.0000,2018-05-17
2018-03-15,Williamson,138.0000,2018-05-17
2018-03-15,Wilson,93.0000,2018-05-17
2018-04-16,Anderson,53.0000,2019-01-15
2018-04-16,Bedford,41.0000,2019-01-15
2018-04-16,Benton,11.0000,2019-01-15
2018-04-16,Bledsoe,11.0000,2019-01-15
2018-04-16,Blount,73.0000,2019-01-15
2018-04-16,Bradley,61.0000,2019-01-15
2018-04-16,Campbell,21.0000,2019-01-15
2018-04-16,Cannon,8.0000,2019-01-15
2018-04-16,Carroll,20.0000,2019-01-15
2018-04-16,Carter,29.0000,2019-01-15
2018-04-16,Cheatham,31.0000,2019-01-15
2018-04-16,Chester,5.0000,2019-01-15
2018-04-16,Claiborne,27.0000,2019-01-15
2018-04-16,Clay,4.0000,2019-01-15
2018-04-16,Cocke,26.0000,2019-01-15
2018-04-16,Coffee,46.0000,2019-01-15
2018-04-16,Crockett,13.0000,2019-01-15
2018-04-16,Cumberland,27.0000,2019-01-15
2018-04-16,Davidson,432.0000,2019-01-15
2018-04-16,Decatur,10.0000,2019-01-15
2018-04-16,DeKalb,11.0000,2019-01-15
2018-04-16,Dickson,30.0000,2019-01-15
2018-04-16,Dyer,30.0000,2019-01-15
2018-04-16,Fayette,15.0000,2019-01-15
2018-04-16,Fentress,11.0000,2019-01-15
2018-04-16,Franklin,29.0000,2019-01-15
2018-04-16,Gibson,36.0000,2019-01-15
2018-04-16,Giles,23.0000,2019-01-15
2018-04-16,Grainger,12.0000,2019-01-15
2018-04-16,Greene,44.0000,2019-01-15
2018-04-16,Grundy,15.0000,2019-01-15
2018-04-16,Hamblen,42.0000,2019-01-15
2018-04-16,Hamilton,262.0000,2019-01-15
2018-04-16,Hancock,4.0000,2019-01-15
2018-04-16,Hardeman,18.0000,2019-01-15
2018-04-16,Hardin,14.0000,2019-01-15
2018-04-16,Hawkins,18.0000,2019-01-15
2018-04-16,Haywood,7.0000,2019-01-15
2018-04-16,Henderson,18.0000,2019-01-15
2018-04-16,Henry,29.0000,2019-01-15
2018-04-16,Hickman,10.0000,2019-01-15
2018-04-16,Houston,8.0000,2019-01-15
2018-04-16,Humphreys,11.0000,2019-01-15
2018-04-16,Jackson,6.0000,2019-01-15
2018-04-16,Jefferson,26.0000,2019-01-15
2018-04-16,Johnson,14.0000,2019-01-15
2018-04-16,Knox,263.0000,2019-01-15
2018-04-16,Lake,4.0000,2019-01-15
2018-04-16,Lauderdale,13.0000,2019-01-15
2018-04-16,Lawrence,33.0000,2019-01-15
2018-04-16,Lewis,5.0000,2019-01-15
2018-04-16,Lincoln,27.0000,2019-01-15
2018-04-16,Loudon,27.0000,2019-01-15
2018-04-16,Macon,15.0000,2019-01-15
2018-04-16,Madison,53.0000,2019-01-15
2018-04-16,Marion,23.0000,2019-01-15
2018-04-16,Marshall,14.0000,2019-01-15
2018-04-16,Maury,50.0000,2019-01-15
2018-04-16,McMinn,30.0000,2019-01-15
2018-04-16,McNairy,12.0000,2019-01-15
2018-04-16,Meigs,5.0000,2019-01-15
2018-04-16,Monroe,21.0000,2019-01-15
2018-04-16,Montgomery,130.0000,2019-01-15
2018-04-16,Moore,4.0000,2019-01-15
2018-04-16,Morgan,10.0000,2019-01-15
2018-04-16,Obion,23.0000,2019-01-15
2018-04-16,Overton,20.0000,2019-01-15
2018-04-16,Perry,4.0000,2019-01-15
2018-04-16,Pickett,2.0000,2019-01-15
2018-04-16,Polk,6.0000,2019-01-15
2018-04-16,Putnam,71.0000,2019-01-15
2018-04-16,Rhea,16.0000,2019-01-15
2018-04-16,Roane,28.0000,2019-01-15
2018-04-16,Robertson,47.0000,2019-01-15
