vacc_date,zipcode,count_given,dose_nbr,protocol
2021-02-27,37072.0,107.0,1.0,two-shot
2021-02-27,37072.0,103.0,2.0,two-shot
2021-02-27,37076.0,150.0,1.0,two-shot
2021-02-27,37076.0,83.0,2.0,two-shot
2021-02-27,37080.0,19.0,1.0,two-shot
2021-02-27,37080.0,8.0,2.0,two-shot
2021-02-27,37115.0,111.0,1.0,two-shot
2021-02-27,37115.0,50.0,2.0,two-shot
2021-02-27,37138.0,72.0,1.0,two-shot
2021-02-27,37138.0,77.0,2.0,two-shot
2021-02-27,37189.0,3.0,1.0,two-shot
2021-02-27,37189.0,9.0,2.0,two-shot
2021-02-27,37201.0,2.0,1.0,two-shot
2021-02-27,37203.0,43.0,1.0,two-shot
2021-02-27,37203.0,16.0,2.0,two-shot
2021-02-27,37204.0,81.0,1.0,two-shot
2021-02-27,37204.0,19.0,2.0,two-shot
2021-02-27,37205.0,144.0,1.0,two-shot
2021-02-27,37205.0,95.0,2.0,two-shot
2021-02-27,37206.0,94.0,1.0,two-shot
2021-02-27,37206.0,29.0,2.0,two-shot
2021-02-27,37207.0,107.0,1.0,two-shot
2021-02-27,37207.0,48.0,2.0,two-shot
2021-02-27,37208.0,50.0,1.0,two-shot
2021-02-27,37208.0,9.0,2.0,two-shot
2021-02-27,37209.0,132.0,1.0,two-shot
2021-02-27,37209.0,47.0,2.0,two-shot
2021-02-27,37210.0,34.0,1.0,two-shot
2021-02-27,37210.0,11.0,2.0,two-shot
2021-02-27,37211.0,228.0,1.0,two-shot
2021-02-27,37211.0,90.0,2.0,two-shot
2021-02-27,37212.0,67.0,1.0,two-shot
2021-02-27,37212.0,19.0,2.0,two-shot
2021-02-27,37213.0,1.0,2.0,two-shot
2021-02-27,37214.0,106.0,1.0,two-shot
2021-02-27,37214.0,75.0,2.0,two-shot
2021-02-27,37215.0,151.0,1.0,two-shot
2021-02-27,37215.0,85.0,2.0,two-shot
2021-02-27,37216.0,76.0,1.0,two-shot
2021-02-27,37216.0,30.0,2.0,two-shot
2021-02-27,37217.0,76.0,1.0,two-shot
2021-02-27,37217.0,35.0,2.0,two-shot
2021-02-27,37218.0,57.0,1.0,two-shot
2021-02-27,37218.0,19.0,2.0,two-shot
2021-02-27,37219.0,5.0,1.0,two-shot
2021-02-27,37220.0,36.0,1.0,two-shot
2021-02-27,37220.0,22.0,2.0,two-shot
2021-02-27,37221.0,204.0,1.0,two-shot
2021-02-27,37221.0,102.0,2.0,two-shot
2021-02-27,37228.0,6.0,1.0,two-shot
2021-02-27,,41.0,1.0,two-shot
2021-02-27,,59.0,2.0,two-shot
2021-02-28,37013.0,158.0,1.0,two-shot
2021-02-28,37013.0,33.0,2.0,two-shot
2021-02-28,37072.0,47.0,1.0,two-shot
2021-02-28,37072.0,8.0,2.0,two-shot
2021-02-28,37076.0,86.0,1.0,two-shot
2021-02-28,37076.0,16.0,2.0,two-shot
2021-02-28,37080.0,14.0,1.0,two-shot
2021-02-28,37080.0,5.0,2.0,two-shot
2021-02-28,37115.0,60.0,1.0,two-shot
2021-02-28,37115.0,15.0,2.0,two-shot
2021-02-28,37138.0,38.0,1.0,two-shot
2021-02-28,37138.0,21.0,2.0,two-shot
2021-02-28,37189.0,14.0,1.0,two-shot
2021-02-28,37189.0,1.0,2.0,two-shot
2021-02-28,37201.0,2.0,1.0,two-shot
2021-02-28,37203.0,41.0,1.0,two-shot
2021-02-28,37203.0,8.0,2.0,two-shot
2021-02-28,37204.0,34.0,1.0,two-shot
2021-02-28,37204.0,12.0,2.0,two-shot
2021-02-28,37205.0,99.0,1.0,two-shot
2021-02-28,37205.0,37.0,2.0,two-shot
2021-02-28,37206.0,66.0,1.0,two-shot
2021-02-28,37206.0,10.0,2.0,two-shot
2021-02-28,37207.0,78.0,1.0,two-shot
2021-02-28,37207.0,22.0,2.0,two-shot
2021-02-28,37208.0,37.0,1.0,two-shot
2021-02-28,37208.0,4.0,2.0,two-shot
2021-02-28,37209.0,83.0,1.0,two-shot
2021-02-28,37209.0,23.0,2.0,two-shot
2021-02-28,37210.0,20.0,1.0,two-shot
2021-02-28,37210.0,5.0,2.0,two-shot
2021-02-28,37211.0,149.0,1.0,two-shot
2021-02-28,37211.0,45.0,2.0,two-shot
2021-02-28,37212.0,43.0,1.0,two-shot
2021-02-28,37212.0,22.0,2.0,two-shot
2021-02-28,37214.0,81.0,1.0,two-shot
2021-02-28,37214.0,25.0,2.0,two-shot
2021-02-28,37215.0,65.0,1.0,two-shot
2021-02-28,37215.0,38.0,2.0,two-shot
2021-02-28,37216.0,36.0,1.0,two-shot
2021-02-28,37216.0,12.0,2.0,two-shot
2021-02-28,37217.0,49.0,1.0,two-shot
2021-02-28,37217.0,20.0,2.0,two-shot
2021-02-28,37218.0,56.0,1.0,two-shot
2021-02-28,37218.0,6.0,2.0,two-shot
2021-02-28,37219.0,7.0,1.0,two-shot
2021-02-28,37219.0,3.0,2.0,two-shot
2021-02-28,37220.0,18.0,1.0,two-shot
2021-02-28,37220.0,9.0,2.0,two-shot
2021-02-28,37221.0,117.0,1.0,two-shot
2021-02-28,37221.0,51.0,2.0,two-shot
2021-02-28,37228.0,4.0,1.0,two-shot
2021-02-28,37228.0,1.0,2.0,two-shot
2021-02-28,,11.0,1.0,two-shot
2021-02-28,,1.0,2.0,two-shot
2021-03-01,37013.0,225.0,1.0,two-shot
2021-03-01,37013.0,121.0,2.0,two-shot
2021-03-01,37027.0,1.0,1.0,two-shot
2021-03-01,37027.0,2.0,2.0,two-shot
2021-03-01,37069.0,1.0,2.0,two-shot
2021-03-01,37072.0,105.0,1.0,two-shot
2021-03-01,37072.0,54.0,2.0,two-shot
2021-03-01,37076.0,116.0,1.0,two-shot
2021-03-01,37076.0,47.0,2.0,two-shot
2021-03-01,37080.0,25.0,1.0,two-shot
2021-03-01,37080.0,19.0,2.0,two-shot
2021-03-01,37115.0,87.0,1.0,two-shot
2021-03-01,37115.0,17.0,2.0,two-shot
2021-03-01,37138.0,61.0,1.0,two-shot
2021-03-01,37138.0,60.0,2.0,two-shot
2021-03-01,37189.0,16.0,1.0,two-shot
2021-03-01,37189.0,3.0,2.0,two-shot
2021-03-01,37201.0,5.0,1.0,two-shot
2021-03-01,37201.0,1.0,2.0,two-shot
2021-03-01,37203.0,36.0,1.0,two-shot
2021-03-01,37203.0,19.0,2.0,two-shot
2021-03-01,37204.0,49.0,1.0,two-shot
2021-03-01,37204.0,48.0,2.0,two-shot
2021-03-01,37205.0,146.0,1.0,two-shot
2021-03-01,37205.0,79.0,2.0,two-shot
2021-03-01,37206.0,75.0,1.0,two-shot
2021-03-01,37206.0,34.0,2.0,two-shot
2021-03-01,37207.0,125.0,1.0,two-shot
2021-03-01,37207.0,38.0,2.0,two-shot
2021-03-01,37208.0,47.0,1.0,two-shot
2021-03-01,37208.0,16.0,2.0,two-shot
2021-03-01,37209.0,129.0,1.0,two-shot
2021-03-01,37209.0,65.0,2.0,two-shot
2021-03-01,37210.0,22.0,1.0,two-shot
2021-03-01,37210.0,10.0,2.0,two-shot
2021-03-01,37211.0,142.0,1.0,two-shot
2021-03-01,37211.0,91.0,2.0,two-shot
2021-03-01,37212.0,37.0,1.0,two-shot
2021-03-01,37212.0,35.0,2.0,two-shot
2021-03-01,37214.0,91.0,1.0,two-shot
2021-03-01,37214.0,33.0,2.0,two-shot
2021-03-01,37215.0,133.0,1.0,two-shot
2021-03-01,37215.0,101.0,2.0,two-shot
2021-03-01,37216.0,63.0,1.0,two-shot
2021-03-01,37216.0,21.0,2.0,two-shot
2021-03-01,37217.0,59.0,1.0,two-shot
2021-03-01,37217.0,21.0,2.0,two-shot
2021-03-01,37218.0,67.0,1.0,two-shot
2021-03-01,37218.0,22.0,2.0,two-shot
2021-03-01,37219.0,2.0,1.0,two-shot
2021-03-01,37219.0,2.0,2.0,two-shot
2021-03-01,37220.0,30.0,1.0,two-shot
2021-03-01,37220.0,22.0,2.0,two-shot
2021-03-01,37221.0,188.0,1.0,two-shot
2021-03-01,37221.0,81.0,2.0,two-shot
2021-03-01,37228.0,2.0,1.0,two-shot
2021-03-01,37228.0,2.0,2.0,two-shot
2021-03-01,,26.0,1.0,two-shot
2021-03-01,,45.0,2.0,two-shot
2021-03-02,37013.0,231.0,1.0,two-shot
2021-03-02,37013.0,67.0,2.0,two-shot
2021-03-02,37027.0,12.0,1.0,two-shot
2021-03-02,37027.0,4.0,2.0,two-shot
2021-03-02,37069.0,1.0,2.0,two-shot
2021-03-02,37072.0,140.0,1.0,two-shot
2021-03-02,37072.0,56.0,2.0,two-shot
2021-03-02,37076.0,108.0,1.0,two-shot
2021-03-02,37076.0,41.0,2.0,two-shot
2021-03-02,37080.0,39.0,1.0,two-shot
2021-03-02,37080.0,14.0,2.0,two-shot
2021-03-02,37115.0,120.0,1.0,two-shot
2021-03-02,37115.0,25.0,2.0,two-shot
2021-03-02,37138.0,103.0,1.0,two-shot
2021-03-02,37138.0,39.0,2.0,two-shot
2021-03-02,37189.0,21.0,1.0,two-shot
2021-03-02,37189.0,6.0,2.0,two-shot
2021-03-02,37201.0,3.0,1.0,two-shot
2021-03-02,37201.0,3.0,2.0,two-shot
2021-03-02,37203.0,51.0,1.0,two-shot
2021-03-02,37203.0,26.0,2.0,two-shot
2021-03-02,37204.0,82.0,1.0,two-shot
2021-03-02,37204.0,53.0,2.0,two-shot
2021-03-02,37205.0,162.0,1.0,two-shot
2021-03-02,37205.0,143.0,2.0,two-shot
2021-03-02,37206.0,127.0,1.0,two-shot
2021-03-02,37206.0,28.0,2.0,two-shot
2021-03-02,37207.0,141.0,1.0,two-shot
2021-03-02,37207.0,38.0,2.0,two-shot
2021-03-02,37208.0,51.0,1.0,two-shot
2021-03-02,37208.0,27.0,2.0,two-shot
2021-03-02,37209.0,98.0,1.0,two-shot
2021-03-02,37209.0,63.0,2.0,two-shot
2021-03-02,37210.0,39.0,1.0,two-shot
2021-03-02,37210.0,12.0,2.0,two-shot
2021-03-02,37211.0,227.0,1.0,two-shot
2021-03-02,37211.0,101.0,2.0,two-shot
2021-03-02,37212.0,83.0,1.0,two-shot
2021-03-02,37212.0,43.0,2.0,two-shot
2021-03-02,37213.0,3.0,1.0,two-shot
2021-03-02,37214.0,107.0,1.0,two-shot
2021-03-02,37214.0,1.0,1.0,one-shot
2021-03-02,37214.0,25.0,2.0,two-shot
2021-03-02,37215.0,165.0,1.0,two-shot
2021-03-02,37215.0,125.0,2.0,two-shot
2021-03-02,37216.0,108.0,1.0,two-shot
2021-03-02,37216.0,1.0,1.0,one-shot
2021-03-02,37216.0,25.0,2.0,two-shot
2021-03-02,37217.0,85.0,1.0,two-shot
2021-03-02,37217.0,21.0,2.0,two-shot
2021-03-02,37218.0,94.0,1.0,two-shot
2021-03-02,37218.0,20.0,2.0,two-shot
2021-03-02,37219.0,10.0,1.0,two-shot
2021-03-02,37219.0,9.0,2.0,two-shot
2021-03-02,37220.0,47.0,1.0,two-shot
2021-03-02,37220.0,28.0,2.0,two-shot
2021-03-02,37221.0,228.0,1.0,two-shot
2021-03-02,37221.0,84.0,2.0,two-shot
2021-03-02,37228.0,4.0,1.0,two-shot
2021-03-02,37228.0,4.0,2.0,two-shot
2021-03-02,,46.0,1.0,two-shot
2021-03-02,,50.0,2.0,two-shot
2021-03-03,37013.0,207.0,1.0,two-shot
2021-03-03,37013.0,123.0,2.0,two-shot
2021-03-03,37027.0,5.0,1.0,two-shot
2021-03-03,37027.0,3.0,2.0,two-shot
2021-03-03,37069.0,1.0,1.0,two-shot
2021-03-03,37069.0,1.0,2.0,two-shot
2021-03-03,37072.0,116.0,1.0,two-shot
2021-03-03,37072.0,85.0,2.0,two-shot
2021-03-03,37076.0,159.0,1.0,two-shot
2021-03-03,37076.0,130.0,2.0,two-shot
2021-03-03,37080.0,22.0,1.0,two-shot
2021-03-03,37080.0,18.0,2.0,two-shot
2021-03-03,37115.0,136.0,1.0,two-shot
2021-03-03,37115.0,71.0,2.0,two-shot
2021-03-03,37138.0,112.0,1.0,two-shot
2021-03-03,37138.0,86.0,2.0,two-shot
2021-03-03,37189.0,13.0,1.0,two-shot
2021-03-03,37189.0,2.0,2.0,two-shot
2021-03-03,37201.0,2.0,2.0,two-shot
2021-03-03,37203.0,41.0,1.0,two-shot
2021-03-03,37203.0,29.0,2.0,two-shot
2021-03-03,37204.0,68.0,1.0,two-shot
2021-03-03,37204.0,34.0,2.0,two-shot
2021-03-03,37205.0,121.0,1.0,two-shot
2021-03-03,37205.0,117.0,2.0,two-shot
2021-03-03,37206.0,110.0,1.0,two-shot
2021-03-03,37206.0,41.0,2.0,two-shot
2021-03-03,37207.0,144.0,1.0,two-shot
2021-03-03,37207.0,59.0,2.0,two-shot
2021-03-03,37208.0,52.0,1.0,two-shot
2021-03-03,37208.0,23.0,2.0,two-shot
2021-03-03,37209.0,105.0,1.0,two-shot
2021-03-03,37209.0,81.0,2.0,two-shot
2021-03-03,37210.0,35.0,1.0,two-shot
2021-03-03,37210.0,23.0,2.0,two-shot
2021-03-03,37211.0,228.0,1.0,two-shot
2021-03-03,37211.0,116.0,2.0,two-shot
2021-03-03,37212.0,57.0,1.0,two-shot
2021-03-03,37212.0,38.0,2.0,two-shot
2021-03-03,37213.0,1.0,2.0,two-shot
2021-03-03,37214.0,89.0,1.0,two-shot
2021-03-03,37214.0,72.0,2.0,two-shot
2021-03-03,37215.0,131.0,1.0,two-shot
2021-03-03,37215.0,117.0,2.0,two-shot
2021-03-03,37216.0,59.0,1.0,two-shot
2021-03-03,37216.0,36.0,2.0,two-shot
2021-03-03,37217.0,87.0,1.0,two-shot
2021-03-03,37217.0,39.0,2.0,two-shot
2021-03-03,37218.0,65.0,1.0,two-shot
2021-03-03,37218.0,26.0,2.0,two-shot
2021-03-03,37219.0,4.0,1.0,two-shot
2021-03-03,37220.0,43.0,1.0,two-shot
2021-03-03,37220.0,33.0,2.0,two-shot
2021-03-03,37221.0,209.0,1.0,two-shot
2021-03-03,37221.0,137.0,2.0,two-shot
2021-03-03,37228.0,6.0,1.0,two-shot
2021-03-03,37228.0,1.0,2.0,two-shot
2021-03-03,,52.0,1.0,two-shot
2021-03-03,,49.0,2.0,two-shot
2021-03-04,37013.0,234.0,1.0,two-shot
2021-03-04,37013.0,82.0,2.0,two-shot
2021-03-04,37027.0,3.0,1.0,two-shot
2021-03-04,37069.0,2.0,2.0,two-shot
2021-03-04,37072.0,117.0,1.0,two-shot
2021-03-04,37072.0,52.0,2.0,two-shot
2021-03-04,37076.0,112.0,1.0,two-shot
2021-03-04,37076.0,70.0,2.0,two-shot
2021-03-04,37080.0,32.0,1.0,two-shot
2021-03-04,37080.0,14.0,2.0,two-shot
2021-03-04,37115.0,91.0,1.0,two-shot
2021-03-04,37115.0,46.0,2.0,two-shot
2021-03-04,37138.0,159.0,1.0,two-shot
2021-03-04,37138.0,65.0,2.0,two-shot
2021-03-04,37189.0,12.0,1.0,two-shot
2021-03-04,37189.0,4.0,2.0,two-shot
2021-03-04,37201.0,1.0,1.0,two-shot
2021-03-04,37201.0,1.0,2.0,two-shot
2021-03-04,37203.0,68.0,1.0,two-shot
2021-03-04,37203.0,43.0,2.0,two-shot
2021-03-04,37204.0,76.0,1.0,two-shot
2021-03-04,37204.0,44.0,2.0,two-shot
2021-03-04,37205.0,124.0,1.0,two-shot
2021-03-04,37205.0,175.0,2.0,two-shot
2021-03-04,37206.0,134.0,1.0,two-shot
2021-03-04,37206.0,45.0,2.0,two-shot
2021-03-04,37207.0,124.0,1.0,two-shot
2021-03-04,37207.0,39.0,2.0,two-shot
2021-03-04,37208.0,66.0,1.0,two-shot
2021-03-04,37208.0,17.0,2.0,two-shot
2021-03-04,37209.0,117.0,1.0,two-shot
2021-03-04,37209.0,53.0,2.0,two-shot
2021-03-04,37210.0,29.0,1.0,two-shot
2021-03-04,37210.0,20.0,2.0,two-shot
2021-03-04,37211.0,201.0,1.0,two-shot
2021-03-04,37211.0,89.0,2.0,two-shot
2021-03-04,37212.0,74.0,1.0,two-shot
2021-03-04,37212.0,22.0,2.0,two-shot
2021-03-04,37214.0,108.0,1.0,two-shot
2021-03-04,37214.0,55.0,2.0,two-shot
2021-03-04,37215.0,133.0,1.0,two-shot
2021-03-04,37215.0,93.0,2.0,two-shot
2021-03-04,37216.0,104.0,1.0,two-shot
2021-03-04,37216.0,27.0,2.0,two-shot
2021-03-04,37217.0,101.0,1.0,two-shot
2021-03-04,37217.0,22.0,2.0,two-shot
2021-03-04,37218.0,54.0,1.0,two-shot
2021-03-04,37218.0,18.0,2.0,two-shot
2021-03-04,37219.0,6.0,1.0,two-shot
2021-03-04,37219.0,4.0,2.0,two-shot
2021-03-04,37220.0,53.0,1.0,two-shot
2021-03-04,37220.0,34.0,2.0,two-shot
2021-03-04,37221.0,201.0,1.0,two-shot
2021-03-04,37221.0,118.0,2.0,two-shot
2021-03-04,37228.0,9.0,1.0,two-shot
2021-03-04,37228.0,2.0,2.0,two-shot
2021-03-04,,39.0,1.0,two-shot
2021-03-04,,47.0,2.0,two-shot
2021-03-05,37013.0,265.0,1.0,two-shot
2021-03-05,37013.0,139.0,2.0,two-shot
2021-03-05,37027.0,6.0,1.0,two-shot
2021-03-05,37027.0,5.0,2.0,two-shot
2021-03-05,37069.0,1.0,1.0,two-shot
2021-03-05,37072.0,173.0,1.0,two-shot
2021-03-05,37072.0,91.0,2.0,two-shot
2021-03-05,37076.0,195.0,1.0,two-shot
2021-03-05,37076.0,113.0,2.0,two-shot
2021-03-05,37080.0,31.0,1.0,two-shot
2021-03-05,37080.0,24.0,2.0,two-shot
2021-03-05,37115.0,159.0,1.0,two-shot
2021-03-05,37115.0,84.0,2.0,two-shot
2021-03-05,37138.0,152.0,1.0,two-shot
2021-03-05,37138.0,100.0,2.0,two-shot
2021-03-05,37189.0,20.0,1.0,two-shot
2021-03-05,37189.0,12.0,2.0,two-shot
2021-03-05,37201.0,7.0,1.0,two-shot
2021-03-05,37201.0,4.0,2.0,two-shot
2021-03-05,37203.0,71.0,1.0,two-shot
2021-03-05,37203.0,40.0,2.0,two-shot
2021-03-05,37204.0,90.0,1.0,two-shot
2021-03-05,37204.0,58.0,2.0,two-shot
2021-03-05,37205.0,165.0,1.0,two-shot
2021-03-05,37205.0,157.0,2.0,two-shot
2021-03-05,37206.0,148.0,1.0,two-shot
2021-03-05,37206.0,87.0,2.0,two-shot
2021-03-05,37207.0,131.0,1.0,two-shot
2021-03-05,37207.0,128.0,2.0,two-shot
2021-03-05,37208.0,89.0,1.0,two-shot
2021-03-05,37208.0,69.0,2.0,two-shot
2021-03-05,37209.0,168.0,1.0,two-shot
2021-03-05,37209.0,129.0,2.0,two-shot
2021-03-05,37210.0,60.0,1.0,two-shot
2021-03-05,37210.0,36.0,2.0,two-shot
2021-03-05,37211.0,308.0,1.0,two-shot
2021-03-05,37211.0,129.0,2.0,two-shot
2021-03-05,37212.0,64.0,1.0,two-shot
2021-03-05,37212.0,107.0,2.0,two-shot
2021-03-05,37213.0,1.0,2.0,two-shot
2021-03-05,37214.0,135.0,1.0,two-shot
2021-03-05,37214.0,81.0,2.0,two-shot
2021-03-05,37215.0,177.0,1.0,two-shot
2021-03-05,37215.0,126.0,2.0,two-shot
2021-03-05,37216.0,110.0,1.0,two-shot
2021-03-05,37216.0,55.0,2.0,two-shot
2021-03-05,37217.0,92.0,1.0,two-shot
2021-03-05,37217.0,39.0,2.0,two-shot
2021-03-05,37218.0,69.0,1.0,two-shot
2021-03-05,37218.0,82.0,2.0,two-shot
2021-03-05,37219.0,9.0,1.0,two-shot
2021-03-05,37219.0,3.0,2.0,two-shot
2021-03-05,37220.0,46.0,1.0,two-shot
2021-03-05,37220.0,28.0,2.0,two-shot
2021-03-05,37221.0,208.0,1.0,two-shot
2021-03-05,37221.0,179.0,2.0,two-shot
2021-03-05,37228.0,3.0,1.0,two-shot
2021-03-05,37228.0,8.0,2.0,two-shot
2021-03-05,,101.0,1.0,two-shot
2021-03-05,,72.0,2.0,two-shot
2021-03-06,37013.0,256.0,1.0,two-shot
2021-03-06,37013.0,4.0,1.0,one-shot
2021-03-06,37013.0,77.0,2.0,two-shot
2021-03-06,37027.0,2.0,1.0,two-shot
2021-03-06,37027.0,1.0,2.0,two-shot
2021-03-06,37069.0,1.0,1.0,two-shot
2021-03-06,37072.0,66.0,1.0,two-shot
2021-03-06,37072.0,68.0,2.0,two-shot
2021-03-06,37076.0,113.0,1.0,two-shot
2021-03-06,37076.0,67.0,2.0,two-shot
2021-03-06,37080.0,16.0,1.0,two-shot
2021-03-06,37080.0,23.0,2.0,two-shot
2021-03-06,37115.0,93.0,1.0,two-shot
2021-03-06,37115.0,1.0,1.0,one-shot
2021-03-06,37115.0,47.0,2.0,two-shot
2021-03-06,37138.0,64.0,1.0,two-shot
2021-03-06,37138.0,32.0,2.0,two-shot
2021-03-06,37189.0,9.0,1.0,two-shot
2021-03-06,37189.0,4.0,2.0,two-shot
2021-03-06,37201.0,7.0,1.0,two-shot
2021-03-06,37201.0,4.0,2.0,two-shot
2021-03-06,37203.0,55.0,1.0,two-shot
2021-03-06,37203.0,2.0,1.0,one-shot
2021-03-06,37203.0,12.0,2.0,two-shot
2021-03-06,37204.0,67.0,1.0,two-shot
2021-03-06,37204.0,1.0,1.0,one-shot
2021-03-06,37204.0,35.0,2.0,two-shot
2021-03-06,37205.0,152.0,1.0,two-shot
2021-03-06,37205.0,61.0,2.0,two-shot
2021-03-06,37206.0,103.0,1.0,two-shot
2021-03-06,37206.0,29.0,2.0,two-shot
2021-03-06,37207.0,146.0,1.0,two-shot
2021-03-06,37207.0,1.0,1.0,one-shot
2021-03-06,37207.0,49.0,2.0,two-shot
2021-03-06,37208.0,66.0,1.0,two-shot
2021-03-06,37208.0,13.0,2.0,two-shot
2021-03-06,37209.0,143.0,1.0,two-shot
2021-03-06,37209.0,44.0,2.0,two-shot
2021-03-06,37210.0,37.0,1.0,two-shot
2021-03-06,37210.0,11.0,2.0,two-shot
2021-03-06,37211.0,240.0,1.0,two-shot
2021-03-06,37211.0,3.0,1.0,one-shot
2021-03-06,37211.0,65.0,2.0,two-shot
2021-03-06,37212.0,76.0,1.0,two-shot
2021-03-06,37212.0,22.0,2.0,two-shot
2021-03-06,37213.0,1.0,1.0,two-shot
2021-03-06,37214.0,84.0,1.0,two-shot
2021-03-06,37214.0,45.0,2.0,two-shot
2021-03-06,37215.0,131.0,1.0,two-shot
2021-03-06,37215.0,41.0,2.0,two-shot
2021-03-06,37216.0,77.0,1.0,two-shot
2021-03-06,37216.0,34.0,2.0,two-shot
2021-03-06,37217.0,90.0,1.0,two-shot
2021-03-06,37217.0,3.0,1.0,one-shot
2021-03-06,37217.0,21.0,2.0,two-shot
2021-03-06,37218.0,57.0,1.0,two-shot
2021-03-06,37218.0,25.0,2.0,two-shot
2021-03-06,37219.0,6.0,1.0,two-shot
2021-03-06,37219.0,2.0,2.0,two-shot
2021-03-06,37220.0,23.0,1.0,two-shot
2021-03-06,37220.0,17.0,2.0,two-shot
2021-03-06,37221.0,172.0,1.0,two-shot
2021-03-06,37221.0,94.0,2.0,two-shot
2021-03-06,37228.0,7.0,1.0,two-shot
2021-03-06,37228.0,1.0,2.0,two-shot
2021-03-06,,59.0,1.0,two-shot
2021-03-06,,1.0,1.0,one-shot
2021-03-06,,31.0,2.0,two-shot
2021-03-07,37013.0,139.0,1.0,two-shot
2021-03-07,37013.0,35.0,2.0,two-shot
2021-03-07,37072.0,53.0,1.0,two-shot
2021-03-07,37072.0,1.0,1.0,one-shot
2021-03-07,37072.0,14.0,2.0,two-shot
2021-03-07,37076.0,54.0,1.0,two-shot
2021-03-07,37076.0,21.0,2.0,two-shot
2021-03-07,37080.0,13.0,1.0,two-shot
2021-03-07,37080.0,10.0,2.0,two-shot
2021-03-07,37115.0,43.0,1.0,two-shot
2021-03-07,37115.0,20.0,2.0,two-shot
2021-03-07,37138.0,33.0,1.0,two-shot
2021-03-07,37138.0,19.0,2.0,two-shot
2021-03-07,37189.0,4.0,1.0,two-shot
2021-03-07,37189.0,1.0,2.0,two-shot
2021-03-07,37201.0,2.0,1.0,two-shot
2021-03-07,37203.0,41.0,1.0,two-shot
2021-03-07,37203.0,6.0,2.0,two-shot
2021-03-07,37204.0,41.0,1.0,two-shot
2021-03-07,37204.0,14.0,2.0,two-shot
2021-03-07,37205.0,136.0,1.0,two-shot
2021-03-07,37205.0,2.0,1.0,one-shot
2021-03-07,37205.0,47.0,2.0,two-shot
2021-03-07,37206.0,48.0,1.0,two-shot
2021-03-07,37206.0,25.0,2.0,two-shot
2021-03-07,37207.0,78.0,1.0,two-shot
2021-03-07,37207.0,1.0,1.0,one-shot
2021-03-07,37207.0,34.0,2.0,two-shot
2021-03-07,37208.0,32.0,1.0,two-shot
2021-03-07,37208.0,1.0,1.0,one-shot
2021-03-07,37208.0,5.0,2.0,two-shot
2021-03-07,37209.0,117.0,1.0,two-shot
2021-03-07,37209.0,27.0,2.0,two-shot
2021-03-07,37210.0,19.0,1.0,two-shot
2021-03-07,37210.0,9.0,2.0,two-shot
2021-03-07,37211.0,139.0,1.0,two-shot
2021-03-07,37211.0,1.0,1.0,one-shot
2021-03-07,37211.0,26.0,2.0,two-shot
2021-03-07,37212.0,59.0,1.0,two-shot
2021-03-07,37212.0,26.0,2.0,two-shot
2021-03-07,37214.0,74.0,1.0,two-shot
2021-03-07,37214.0,24.0,2.0,two-shot
2021-03-07,37215.0,113.0,1.0,two-shot
2021-03-07,37215.0,1.0,1.0,one-shot
2021-03-07,37215.0,31.0,2.0,two-shot
2021-03-07,37216.0,35.0,1.0,two-shot
2021-03-07,37216.0,18.0,2.0,two-shot
2021-03-07,37217.0,43.0,1.0,two-shot
2021-03-07,37217.0,15.0,2.0,two-shot
2021-03-07,37218.0,38.0,1.0,two-shot
2021-03-07,37218.0,28.0,2.0,two-shot
2021-03-07,37219.0,4.0,1.0,two-shot
2021-03-07,37219.0,1.0,2.0,two-shot
2021-03-07,37220.0,33.0,1.0,two-shot
2021-03-07,37220.0,11.0,2.0,two-shot
2021-03-07,37221.0,173.0,1.0,two-shot
2021-03-07,37221.0,45.0,2.0,two-shot
2021-03-07,37228.0,2.0,1.0,two-shot
2021-03-07,37228.0,1.0,2.0,two-shot
2021-03-07,,16.0,1.0,two-shot
2021-03-07,,1.0,2.0,two-shot
2021-03-08,37013.0,142.0,1.0,two-shot
2021-03-08,37013.0,4.0,1.0,one-shot
2021-03-08,37013.0,59.0,2.0,two-shot
2021-03-08,37027.0,1.0,1.0,two-shot
2021-03-08,37027.0,2.0,2.0,two-shot
2021-03-08,37069.0,1.0,1.0,two-shot
2021-03-08,37069.0,2.0,2.0,two-shot
2021-03-08,37072.0,103.0,1.0,two-shot
2021-03-08,37072.0,4.0,1.0,one-shot
2021-03-08,37072.0,45.0,2.0,two-shot
2021-03-08,37076.0,98.0,1.0,two-shot
2021-03-08,37076.0,9.0,1.0,one-shot
2021-03-08,37076.0,44.0,2.0,two-shot
2021-03-08,37080.0,24.0,1.0,two-shot
2021-03-08,37080.0,1.0,1.0,one-shot
2021-03-08,37080.0,18.0,2.0,two-shot
2021-03-08,37115.0,73.0,1.0,two-shot
2021-03-08,37115.0,40.0,2.0,two-shot
2021-03-08,37138.0,66.0,1.0,two-shot
2021-03-08,37138.0,1.0,1.0,one-shot
2021-03-08,37138.0,52.0,2.0,two-shot
2021-03-08,37189.0,14.0,1.0,two-shot
2021-03-08,37189.0,1.0,1.0,one-shot
2021-03-08,37189.0,3.0,2.0,two-shot
2021-03-08,37201.0,8.0,1.0,two-shot
2021-03-08,37201.0,3.0,2.0,two-shot
2021-03-08,37203.0,67.0,1.0,two-shot
2021-03-08,37203.0,2.0,1.0,one-shot
