Vaccination Date,Zip,Dose Count,Count
2/23/2021,37027,1,2
2/23/2021,37027,2,5
2/23/2021,37069,1,2
2/23/2021,37069,2,3
2/23/2021,37072,1,75
2/23/2021,37072,2,81
2/23/2021,37076,1,78
2/23/2021,37076,2,87
2/23/2021,37080,1,23
2/23/2021,37080,2,22
2/23/2021,37115,1,94
2/23/2021,37115,2,127
2/23/2021,37138,1,58
2/23/2021,37138,2,58
2/23/2021,37189,1,16
2/23/2021,37189,2,14
2/23/2021,37201,1,3
2/23/2021,37203,1,43
2/23/2021,37203,2,24
2/23/2021,37204,1,45
2/23/2021,37204,2,51
2/23/2021,37205,1,133
2/23/2021,37205,2,127
2/23/2021,37206,1,82
2/23/2021,37206,2,51
2/23/2021,37207,1,82
2/23/2021,37207,2,91
2/23/2021,37208,1,50
2/23/2021,37208,2,116
2/23/2021,37209,1,110
2/23/2021,37209,2,114
2/23/2021,37210,1,26
2/23/2021,37210,2,20
2/23/2021,37211,1,173
2/23/2021,37211,2,139
2/23/2021,37212,1,59
2/23/2021,37212,2,52
2/23/2021,37214,1,73
2/23/2021,37214,2,62
2/23/2021,37215,1,150
2/23/2021,37215,2,147
2/23/2021,37216,1,70
2/23/2021,37216,2,39
2/23/2021,37217,1,56
2/23/2021,37217,2,66
2/23/2021,37218,1,49
2/23/2021,37218,2,47
2/23/2021,37219,1,5
2/23/2021,37219,2,3
2/23/2021,37220,1,27
2/23/2021,37220,2,30
2/23/2021,37221,1,164
2/23/2021,37221,2,176
2/23/2021,37228,1,4
2/23/2021,37228,2,6
2/24/2021,,1,39
2/24/2021,,2,57
2/24/2021,37013,1,198
2/24/2021,37013,2,149
2/24/2021,37027,1,3
2/24/2021,37027,2,5
2/24/2021,37069,1,1
2/24/2021,37069,2,1
2/24/2021,37072,1,93
2/24/2021,37072,2,91
2/24/2021,37076,1,146
2/24/2021,37076,2,76
2/24/2021,37080,1,37
2/24/2021,37080,2,43
2/24/2021,37115,1,78
2/24/2021,37115,2,73
2/24/2021,37138,1,85
2/24/2021,37138,2,56
2/24/2021,37189,1,18
2/24/2021,37189,2,11
2/24/2021,37201,1,1
2/24/2021,37203,1,56
2/24/2021,37203,2,60
2/24/2021,37204,1,57
2/24/2021,37204,2,70
2/24/2021,37205,1,187
2/24/2021,37205,2,250
2/24/2021,37206,1,95
2/24/2021,37206,2,58
2/24/2021,37207,1,124
2/24/2021,37207,2,108
2/24/2021,37208,1,60
2/24/2021,37208,2,49
2/24/2021,37209,1,124
2/24/2021,37209,2,121
2/24/2021,37210,1,34
2/24/2021,37210,2,45
2/24/2021,37211,1,198
2/24/2021,37211,2,192
2/24/2021,37212,1,52
2/24/2021,37212,2,73
2/24/2021,37213,1,1
2/24/2021,37214,1,126
2/24/2021,37214,2,84
2/24/2021,37215,1,146
2/24/2021,37215,2,184
2/24/2021,37216,1,84
2/24/2021,37216,2,66
2/24/2021,37217,1,86
2/24/2021,37217,2,46
2/24/2021,37218,1,70
2/24/2021,37218,2,80
2/24/2021,37219,1,5
2/24/2021,37219,2,3
2/24/2021,37220,1,50
2/24/2021,37220,2,45
2/24/2021,37221,1,233
2/24/2021,37221,2,301
2/24/2021,37228,1,9
2/24/2021,37228,2,85
2/25/2021,,1,68
2/25/2021,,2,56
2/25/2021,37013,1,221
2/25/2021,37013,2,120
2/25/2021,37027,1,2
2/25/2021,37027,2,6
2/25/2021,37069,1,2
2/25/2021,37069,2,3
2/25/2021,37072,1,104
2/25/2021,37072,2,153
2/25/2021,37076,1,163
2/25/2021,37076,2,113
2/25/2021,37080,1,30
2/25/2021,37080,2,19
2/25/2021,37115,1,213
2/25/2021,37115,2,56
2/25/2021,37138,1,83
2/25/2021,37138,2,73
2/25/2021,37189,1,11
2/25/2021,37189,2,15
2/25/2021,37201,1,5
2/25/2021,37201,2,1
2/25/2021,37203,1,65
2/25/2021,37203,2,26
2/25/2021,37204,1,77
2/25/2021,37204,2,53
2/25/2021,37205,1,177
2/25/2021,37205,2,131
2/25/2021,37206,1,94
2/25/2021,37206,2,47
2/25/2021,37207,1,117
2/25/2021,37207,2,61
2/25/2021,37208,1,44
2/25/2021,37208,2,29
2/25/2021,37209,1,145
2/25/2021,37209,2,81
2/25/2021,37210,1,36
2/25/2021,37210,2,16
2/25/2021,37211,1,225
2/25/2021,37211,2,190
2/25/2021,37212,1,72
2/25/2021,37212,2,48
2/25/2021,37213,1,3
2/25/2021,37214,1,99
2/25/2021,37214,2,74
2/25/2021,37215,1,176
2/25/2021,37215,2,292
2/25/2021,37216,1,88
2/25/2021,37216,2,32
2/25/2021,37217,1,65
2/25/2021,37217,2,41
2/25/2021,37218,1,80
2/25/2021,37218,2,53
2/25/2021,37219,1,5
2/25/2021,37219,2,3
2/25/2021,37220,1,43
2/25/2021,37220,2,30
2/25/2021,37221,1,272
2/25/2021,37221,2,247
2/25/2021,37228,1,6
2/25/2021,37228,2,5
2/26/2021,,1,106
2/26/2021,,2,65
2/26/2021,37013,1,352
2/26/2021,37013,2,126
2/26/2021,37027,1,18
2/26/2021,37027,2,4
2/26/2021,37069,2,3
2/26/2021,37072,1,155
2/26/2021,37072,2,75
2/26/2021,37076,1,192
2/26/2021,37076,2,89
2/26/2021,37080,1,47
2/26/2021,37080,2,26
2/26/2021,37115,1,219
2/26/2021,37115,2,149
2/26/2021,37138,1,126
2/26/2021,37138,2,42
2/26/2021,37189,1,27
2/26/2021,37189,2,9
2/26/2021,37201,1,9
2/26/2021,37201,2,5
2/26/2021,37203,1,116
2/26/2021,37203,2,42
2/26/2021,37204,1,104
2/26/2021,37204,2,44
2/26/2021,37205,1,247
2/26/2021,37205,2,137
2/26/2021,37206,1,173
2/26/2021,37206,2,74
2/26/2021,37207,1,159
2/26/2021,37207,2,87
2/26/2021,37208,1,81
2/26/2021,37208,2,40
2/26/2021,37209,1,222
2/26/2021,37209,2,81
2/26/2021,37210,1,65
2/26/2021,37210,2,17
2/26/2021,37211,1,482
2/26/2021,37211,2,252
2/26/2021,37212,1,123
2/26/2021,37212,2,49
2/26/2021,37213,1,3
2/26/2021,37214,1,170
2/26/2021,37214,2,90
2/26/2021,37215,1,256
2/26/2021,37215,2,115
2/26/2021,37216,1,102
2/26/2021,37216,2,40
2/26/2021,37217,1,125
2/26/2021,37217,2,29
2/26/2021,37218,1,189
2/26/2021,37218,2,57
2/26/2021,37219,1,7
2/26/2021,37219,2,1
2/26/2021,37220,1,53
2/26/2021,37220,2,50
2/26/2021,37221,1,408
2/26/2021,37221,2,171
2/26/2021,37228,1,13
2/26/2021,37228,2,3
2/27/2021,,1,42
2/27/2021,,2,59
2/27/2021,37013,1,203
2/27/2021,37013,2,77
2/27/2021,37027,2,1
2/27/2021,37069,2,1
2/27/2021,37072,1,107
2/27/2021,37072,2,103
2/27/2021,37076,1,149
2/27/2021,37076,2,83
2/27/2021,37080,1,19
2/27/2021,37080,2,8
2/27/2021,37115,1,111
2/27/2021,37115,2,50
2/27/2021,37138,1,72
2/27/2021,37138,2,77
2/27/2021,37189,1,3
2/27/2021,37189,2,9
2/27/2021,37201,1,2
2/27/2021,37203,1,43
2/27/2021,37203,2,16
2/27/2021,37204,1,81
2/27/2021,37204,2,19
2/27/2021,37205,1,145
2/27/2021,37205,2,95
2/27/2021,37206,1,94
2/27/2021,37206,2,29
2/27/2021,37207,1,107
2/27/2021,37207,2,48
2/27/2021,37208,1,50
2/27/2021,37208,2,9
2/27/2021,37209,1,131
2/27/2021,37209,2,47
2/27/2021,37210,1,34
2/27/2021,37210,2,11
2/27/2021,37211,1,228
2/27/2021,37211,2,90
2/27/2021,37212,1,67
2/27/2021,37212,2,19
2/27/2021,37213,2,1
2/27/2021,37214,1,104
2/27/2021,37214,2,75
2/27/2021,37215,1,150
2/27/2021,37215,2,85
2/27/2021,37216,1,76
2/27/2021,37216,2,30
2/27/2021,37217,1,76
2/27/2021,37217,2,35
2/27/2021,37218,1,57
2/27/2021,37218,2,19
2/27/2021,37219,1,5
2/27/2021,37220,1,36
2/27/2021,37220,2,22
2/27/2021,37221,1,205
2/27/2021,37221,2,102
2/27/2021,37228,1,6
2/28/2021,,1,11
2/28/2021,,2,1
2/28/2021,37013,1,158
2/28/2021,37013,2,33
2/28/2021,37072,1,47
2/28/2021,37072,2,8
2/28/2021,37076,1,86
2/28/2021,37076,2,16
2/28/2021,37080,1,14
2/28/2021,37080,2,5
2/28/2021,37115,1,60
2/28/2021,37115,2,15
2/28/2021,37138,1,38
2/28/2021,37138,2,21
2/28/2021,37189,1,14
2/28/2021,37189,2,1
2/28/2021,37201,1,2
2/28/2021,37203,1,40
2/28/2021,37203,2,8
2/28/2021,37204,1,34
2/28/2021,37204,2,12
2/28/2021,37205,1,98
2/28/2021,37205,2,36
2/28/2021,37206,1,65
2/28/2021,37206,2,10
2/28/2021,37207,1,78
2/28/2021,37207,2,22
2/28/2021,37208,1,37
2/28/2021,37208,2,4
2/28/2021,37209,1,83
2/28/2021,37209,2,23
2/28/2021,37210,1,20
2/28/2021,37210,2,5
2/28/2021,37211,1,149
2/28/2021,37211,2,45
2/28/2021,37212,1,43
2/28/2021,37212,2,22
2/28/2021,37214,1,81
2/28/2021,37214,2,25
2/28/2021,37215,1,65
2/28/2021,37215,2,38
2/28/2021,37216,1,36
2/28/2021,37216,2,12
2/28/2021,37217,1,49
2/28/2021,37217,2,20
2/28/2021,37218,1,56
2/28/2021,37218,2,6
2/28/2021,37219,1,7
2/28/2021,37219,2,3
2/28/2021,37220,1,18
2/28/2021,37220,2,9
2/28/2021,37221,1,117
2/28/2021,37221,2,51
2/28/2021,37228,1,4
2/28/2021,37228,2,1
3/1/2021,,1,25
3/1/2021,,2,45
3/1/2021,37013,1,224
3/1/2021,37013,2,121
3/1/2021,37027,1,1
3/1/2021,37027,2,2
3/1/2021,37069,2,1
3/1/2021,37072,1,105
3/1/2021,37072,2,54
3/1/2021,37076,1,114
3/1/2021,37076,2,46
3/1/2021,37080,1,23
3/1/2021,37080,2,19
3/1/2021,37115,1,87
3/1/2021,37115,2,17
3/1/2021,37138,1,62
3/1/2021,37138,2,60
3/1/2021,37189,1,16
3/1/2021,37189,2,3
3/1/2021,37201,1,5
3/1/2021,37201,2,1
3/1/2021,37203,1,36
3/1/2021,37203,2,19
3/1/2021,37204,1,50
3/1/2021,37204,2,48
3/1/2021,37205,1,144
3/1/2021,37205,2,78
3/1/2021,37206,1,75
3/1/2021,37206,2,34
3/1/2021,37207,1,124
3/1/2021,37207,2,39
3/1/2021,37208,1,47
3/1/2021,37208,2,16
3/1/2021,37209,1,127
3/1/2021,37209,2,65
3/1/2021,37210,1,22
3/1/2021,37210,2,9
3/1/2021,37211,1,142
3/1/2021,37211,2,90
3/1/2021,37212,1,37
3/1/2021,37212,2,34
3/1/2021,37214,1,92
3/1/2021,37214,2,33
3/1/2021,37215,1,130
3/1/2021,37215,2,99
3/1/2021,37216,1,60
3/1/2021,37216,2,21
3/1/2021,37217,1,59
3/1/2021,37217,2,20
3/1/2021,37218,1,67
3/1/2021,37218,2,21
3/1/2021,37219,1,2
3/1/2021,37219,2,2
3/1/2021,37220,1,30
3/1/2021,37220,2,22
3/1/2021,37221,1,182
3/1/2021,37221,2,78
3/1/2021,37228,1,2
3/1/2021,37228,2,2
3/2/2021,,1,46
3/2/2021,,2,50
3/2/2021,37013,1,231
3/2/2021,37013,2,67
3/2/2021,37027,1,12
3/2/2021,37027,2,4
3/2/2021,37069,2,1
3/2/2021,37072,1,140
3/2/2021,37072,2,55
3/2/2021,37076,1,108
3/2/2021,37076,2,41
3/2/2021,37080,1,38
3/2/2021,37080,2,14
3/2/2021,37115,1,120
3/2/2021,37115,2,24
3/2/2021,37138,1,103
3/2/2021,37138,2,39
3/2/2021,37189,1,21
3/2/2021,37189,2,6
3/2/2021,37201,1,3
3/2/2021,37201,2,3
3/2/2021,37203,1,49
3/2/2021,37203,2,26
3/2/2021,37204,1,81
3/2/2021,37204,2,53
3/2/2021,37205,1,163
3/2/2021,37205,2,143
3/2/2021,37206,1,127
3/2/2021,37206,2,28
3/2/2021,37207,1,141
3/2/2021,37207,2,38
3/2/2021,37208,1,51
3/2/2021,37208,2,27
3/2/2021,37209,1,100
3/2/2021,37209,2,63
3/2/2021,37210,1,39
3/2/2021,37210,2,12
3/2/2021,37211,1,228
3/2/2021,37211,2,100
3/2/2021,37212,1,84
3/2/2021,37212,2,43
3/2/2021,37213,1,2
3/2/2021,37214,1,108
3/2/2021,37214,2,25
3/2/2021,37215,1,165
3/2/2021,37215,2,125
3/2/2021,37216,1,110
3/2/2021,37216,2,25
3/2/2021,37217,1,85
3/2/2021,37217,2,21
3/2/2021,37218,1,94
3/2/2021,37218,2,20
3/2/2021,37219,1,10
3/2/2021,37219,2,9
3/2/2021,37220,1,47
3/2/2021,37220,2,28
3/2/2021,37221,1,229
3/2/2021,37221,2,84
3/2/2021,37228,1,4
3/2/2021,37228,2,4
3/3/2021,,1,52
3/3/2021,,2,49
3/3/2021,37013,1,206
3/3/2021,37013,2,123
3/3/2021,37027,1,5
3/3/2021,37027,2,3
3/3/2021,37069,1,1
3/3/2021,37069,2,1
3/3/2021,37072,1,116
3/3/2021,37072,2,85
3/3/2021,37076,1,159
3/3/2021,37076,2,129
3/3/2021,37080,1,22
3/3/2021,37080,2,18
3/3/2021,37115,1,138
3/3/2021,37115,2,70
3/3/2021,37138,1,112
3/3/2021,37138,2,86
3/3/2021,37189,1,13
3/3/2021,37189,2,2
3/3/2021,37201,2,2
3/3/2021,37203,1,41
3/3/2021,37203,2,29
3/3/2021,37204,1,68
3/3/2021,37204,2,34
3/3/2021,37205,1,119
3/3/2021,37205,2,117
3/3/2021,37206,1,109
3/3/2021,37206,2,41
3/3/2021,37207,1,142
3/3/2021,37207,2,59
3/3/2021,37208,1,52
3/3/2021,37208,2,23
3/3/2021,37209,1,105
3/3/2021,37209,2,81
3/3/2021,37210,1,34
3/3/2021,37210,2,23
3/3/2021,37211,1,226
3/3/2021,37211,2,116
3/3/2021,37212,1,58
3/3/2021,37212,2,38
3/3/2021,37213,2,1
3/3/2021,37214,1,88
3/3/2021,37214,2,72
3/3/2021,37215,1,133
3/3/2021,37215,2,116
3/3/2021,37216,1,58
3/3/2021,37216,2,36
3/3/2021,37217,1,88
3/3/2021,37217,2,39
3/3/2021,37218,1,65
3/3/2021,37218,2,26
3/3/2021,37219,1,4
3/3/2021,37220,1,43
3/3/2021,37220,2,33
3/3/2021,37221,1,207
3/3/2021,37221,2,137
3/3/2021,37228,1,6
3/3/2021,37228,2,1
3/4/2021,,1,42
3/4/2021,,2,48
3/4/2021,37013,1,235
3/4/2021,37013,2,81
3/4/2021,37027,1,3
3/4/2021,37069,2,2
3/4/2021,37072,1,117
3/4/2021,37072,2,52
3/4/2021,37076,1,110
3/4/2021,37076,2,70
3/4/2021,37080,1,31
3/4/2021,37080,2,14
3/4/2021,37115,1,94
3/4/2021,37115,2,45
3/4/2021,37138,1,159
3/4/2021,37138,2,65
3/4/2021,37189,1,12
3/4/2021,37189,2,4
3/4/2021,37201,1,1
3/4/2021,37201,2,1
3/4/2021,37203,1,68
3/4/2021,37203,2,43
3/4/2021,37204,1,77
3/4/2021,37204,2,44
3/4/2021,37205,1,124
3/4/2021,37205,2,174
3/4/2021,37206,1,135
3/4/2021,37206,2,45
3/4/2021,37207,1,126
3/4/2021,37207,2,39
3/4/2021,37208,1,65
3/4/2021,37208,2,17
3/4/2021,37209,1,118
3/4/2021,37209,2,53
3/4/2021,37210,1,30
3/4/2021,37210,2,21
3/4/2021,37211,1,202
3/4/2021,37211,2,89
3/4/2021,37212,1,74
3/4/2021,37212,2,22
3/4/2021,37214,1,106
3/4/2021,37214,2,55
3/4/2021,37215,1,133
3/4/2021,37215,2,93
3/4/2021,37216,1,103
3/4/2021,37216,2,28
3/4/2021,37217,1,100
3/4/2021,37217,2,22
3/4/2021,37218,1,53
3/4/2021,37218,2,18
3/4/2021,37219,1,6
3/4/2021,37219,2,4
3/4/2021,37220,1,53
3/4/2021,37220,2,34
3/4/2021,37221,1,201
3/4/2021,37221,2,118
3/4/2021,37228,1,9
3/4/2021,37228,2,2
3/5/2021,,1,102
3/5/2021,,2,72
3/5/2021,37013,1,263
3/5/2021,37013,2,139
3/5/2021,37027,1,6
3/5/2021,37027,2,5
3/5/2021,37069,1,1
3/5/2021,37072,1,174
3/5/2021,37072,2,91
3/5/2021,37076,1,196
3/5/2021,37076,2,114
3/5/2021,37080,1,31
3/5/2021,37080,2,24
3/5/2021,37115,1,158
3/5/2021,37115,2,84
3/5/2021,37138,1,151
3/5/2021,37138,2,100
3/5/2021,37189,1,20
3/5/2021,37189,2,12
3/5/2021,37201,1,6
3/5/2021,37201,2,4
3/5/2021,37203,1,70
3/5/2021,37203,2,40
3/5/2021,37204,1,90
3/5/2021,37204,2,58
3/5/2021,37205,1,164
3/5/2021,37205,2,156
3/5/2021,37206,1,143
3/5/2021,37206,2,88
3/5/2021,37207,1,132
3/5/2021,37207,2,128
3/5/2021,37208,1,83
3/5/2021,37208,2,70
3/5/2021,37209,1,170
3/5/2021,37209,2,129
3/5/2021,37210,1,60
3/5/2021,37210,2,36
3/5/2021,37211,1,304
3/5/2021,37211,2,129
3/5/2021,37212,1,64
3/5/2021,37212,2,107
3/5/2021,37213,2,1
3/5/2021,37214,1,133
3/5/2021,37214,2,81
3/5/2021,37215,1,175
3/5/2021,37215,2,127
3/5/2021,37216,1,111
3/5/2021,37216,2,55
3/5/2021,37217,1,93
3/5/2021,37217,2,39
3/5/2021,37218,1,68
3/5/2021,37218,2,82
3/5/2021,37219,1,8
3/5/2021,37219,2,3
3/5/2021,37220,1,47
3/5/2021,37220,2,28
3/5/2021,37221,1,209
3/5/2021,37221,2,180
3/5/2021,37228,1,2
3/5/2021,37228,2,8
3/6/2021,,1,60
3/6/2021,,2,31
3/6/2021,37013,1,259
3/6/2021,37013,2,77
3/6/2021,37027,1,3
3/6/2021,37027,2,1
3/6/2021,37069,1,1
3/6/2021,37072,1,68
3/6/2021,37072,2,68
3/6/2021,37076,1,112
3/6/2021,37076,2,67
3/6/2021,37080,1,15
3/6/2021,37080,2,23
3/6/2021,37115,1,92
3/6/2021,37115,2,47
3/6/2021,37138,1,64
3/6/2021,37138,2,32
3/6/2021,37189,1,9
3/6/2021,37189,2,4
3/6/2021,37201,1,7
3/6/2021,37201,2,4
3/6/2021,37203,1,55
3/6/2021,37203,2,12
3/6/2021,37204,1,68
3/6/2021,37204,2,34
3/6/2021,37205,1,153
3/6/2021,37205,2,61
3/6/2021,37206,1,102
3/6/2021,37206,2,29
3/6/2021,37207,1,146
3/6/2021,37207,2,50
3/6/2021,37208,1,65
3/6/2021,37208,2,13
3/6/2021,37209,1,141
3/6/2021,37209,2,43
3/6/2021,37210,1,38
3/6/2021,37210,2,11
3/6/2021,37211,1,243
3/6/2021,37211,2,65
3/6/2021,37212,1,73
3/6/2021,37212,2,22
3/6/2021,37213,1,1
3/6/2021,37214,1,85
3/6/2021,37214,2,45
3/6/2021,37215,1,131
3/6/2021,37215,2,42
3/6/2021,37216,1,77
3/6/2021,37216,2,34
3/6/2021,37217,1,94
3/6/2021,37217,2,21
3/6/2021,37218,1,57
3/6/2021,37218,2,25
3/6/2021,37219,1,6
3/6/2021,37219,2,2
3/6/2021,37220,1,22
3/6/2021,37220,2,17
3/6/2021,37221,1,173
3/6/2021,37221,2,94
3/6/2021,37228,1,7
3/6/2021,37228,2,1
3/7/2021,,1,17
3/7/2021,,2,1
3/7/2021,37013,1,139
3/7/2021,37013,2,34
3/7/2021,37072,1,53
3/7/2021,37072,2,14
3/7/2021,37076,1,52
3/7/2021,37076,2,22
3/7/2021,37080,1,13
3/7/2021,37080,2,10
3/7/2021,37115,1,45
3/7/2021,37115,2,20
3/7/2021,37138,1,33
3/7/2021,37138,2,19
3/7/2021,37189,1,4
3/7/2021,37189,2,1
3/7/2021,37201,1,2
3/7/2021,37203,1,40
3/7/2021,37203,2,6
3/7/2021,37204,1,41
3/7/2021,37204,2,14
3/7/2021,37205,1,141
3/7/2021,37205,2,47
3/7/2021,37206,1,50
3/7/2021,37206,2,25
3/7/2021,37207,1,81
3/7/2021,37207,2,34
3/7/2021,37208,1,34
3/7/2021,37208,2,5
3/7/2021,37209,1,114
3/7/2021,37209,2,28
3/7/2021,37210,1,17
3/7/2021,37210,2,9
3/7/2021,37211,1,140
3/7/2021,37211,2,26
3/7/2021,37212,1,59
3/7/2021,37212,2,26
3/7/2021,37214,1,74
3/7/2021,37214,2,25
3/7/2021,37215,1,116
3/7/2021,37215,2,31
3/7/2021,37216,1,34
3/7/2021,37216,2,18
3/7/2021,37217,1,42
3/7/2021,37217,2,15
3/7/2021,37218,1,36
3/7/2021,37218,2,28
3/7/2021,37219,1,3
3/7/2021,37219,2,1
3/7/2021,37220,1,33
3/7/2021,37220,2,11
3/7/2021,37221,1,171
3/7/2021,37221,2,45
3/7/2021,37228,1,2
3/7/2021,37228,2,1
3/8/2021,,1,54
3/8/2021,,2,49
3/8/2021,37013,1,143
3/8/2021,37013,2,58
3/8/2021,37027,1,1
3/8/2021,37027,2,2
3/8/2021,37069,1,1
3/8/2021,37069,2,2
3/8/2021,37072,1,106
3/8/2021,37072,2,45
3/8/2021,37076,1,106
3/8/2021,37076,2,44
3/8/2021,37080,1,24
3/8/2021,37080,2,18
3/8/2021,37115,1,73
3/8/2021,37115,2,39
3/8/2021,37138,1,67
3/8/2021,37138,2,52
3/8/2021,37189,1,15
3/8/2021,37189,2,3
3/8/2021,37201,1,9
3/8/2021,37201,2,3
3/8/2021,37203,1,66
3/8/2021,37203,2,23
3/8/2021,37204,1,79
3/8/2021,37204,2,29
3/8/2021,37205,1,195
3/8/2021,37205,2,92
3/8/2021,37206,1,163
3/8/2021,37206,2,47
3/8/2021,37207,1,93
3/8/2021,37207,2,40
3/8/2021,37208,1,62
3/8/2021,37208,2,20
3/8/2021,37209,1,205
3/8/2021,37209,2,45
3/8/2021,37210,1,30
3/8/2021,37210,2,11
3/8/2021,37211,1,209
3/8/2021,37211,2,55
3/8/2021,37212,1,75
3/8/2021,37212,2,29
3/8/2021,37213,1,3
3/8/2021,37213,2,1
3/8/2021,37214,1,86
3/8/2021,37214,2,56
3/8/2021,37215,1,154
3/8/2021,37215,2,85
3/8/2021,37216,1,110
3/8/2021,37216,2,43
3/8/2021,37217,1,30
3/8/2021,37217,2,10
3/8/2021,37218,1,36
3/8/2021,37218,2,19
3/8/2021,37219,1,8
3/8/2021,37220,1,51
3/8/2021,37220,2,13
3/8/2021,37221,1,220
3/8/2021,37221,2,74
3/8/2021,37228,1,6
3/8/2021,37228,2,1
3/9/2021,,1,63
3/9/2021,,2,32
3/9/2021,37013,1,326
3/9/2021,37013,2,51
3/9/2021,37027,1,2
3/9/2021,37069,1,1
3/9/2021,37069,2,1
3/9/2021,37072,1,153
3/9/2021,37072,2,26
3/9/2021,37076,1,158
3/9/2021,37076,2,29
3/9/2021,37080,1,28
3/9/2021,37080,2,12
3/9/2021,37115,1,127
3/9/2021,37115,2,15
3/9/2021,37138,1,91
3/9/2021,37138,2,34
3/9/2021,37189,1,15
3/9/2021,37189,2,2
3/9/2021,37201,1,11
3/9/2021,37201,2,1
3/9/2021,37203,1,132
3/9/2021,37203,2,11
3/9/2021,37204,1,131
3/9/2021,37204,2,10
3/9/2021,37205,1,189
3/9/2021,37205,2,63
3/9/2021,37206,1,258
3/9/2021,37206,2,24
3/9/2021,37207,1,165
3/9/2021,37207,2,18
3/9/2021,37208,1,88
3/9/2021,37208,2,15
3/9/2021,37209,1,220
3/9/2021,37209,2,36
3/9/2021,37210,1,70
3/9/2021,37210,2,8
3/9/2021,37211,1,325
3/9/2021,37211,2,48
3/9/2021,37212,1,106
3/9/2021,37212,2,19
3/9/2021,37213,1,1
3/9/2021,37214,1,158
3/9/2021,37214,2,19
3/9/2021,37215,1,196
3/9/2021,37215,2,44
3/9/2021,37216,1,165
3/9/2021,37216,2,16
3/9/2021,37217,1,82
3/9/2021,37217,2,12
3/9/2021,37218,1,62
3/9/2021,37218,2,13
3/9/2021,37219,1,11
3/9/2021,37219,2,1
3/9/2021,37220,1,65
3/9/2021,37220,2,12
3/9/2021,37221,1,235
3/9/2021,37221,2,52
3/9/2021,37228,1,8
3/9/2021,37228,2,3
3/10/2021,,1,64
3/10/2021,,2,43
3/10/2021,37013,1,308
3/10/2021,37013,2,54
3/10/2021,37027,1,7
3/10/2021,37027,2,3
3/10/2021,37069,1,1
3/10/2021,37069,2,1
3/10/2021,37072,1,140
3/10/2021,37072,2,47
3/10/2021,37076,1,243
3/10/2021,37076,2,256
3/10/2021,37080,1,27
3/10/2021,37080,2,17
3/10/2021,37115,1,131
3/10/2021,37115,2,24
3/10/2021,37138,1,133
3/10/2021,37138,2,46
3/10/2021,37189,1,19
3/10/2021,37189,2,6
3/10/2021,37201,1,16
3/10/2021,37201,2,1
3/10/2021,37203,1,155
3/10/2021,37203,2,127
3/10/2021,37204,1,124
3/10/2021,37204,2,35
3/10/2021,37205,1,222
3/10/2021,37205,2,129
3/10/2021,37206,1,244
3/10/2021,37206,2,36
3/10/2021,37207,1,139
3/10/2021,37207,2,43
3/10/2021,37208,1,101
3/10/2021,37208,2,45
3/10/2021,37209,1,229
3/10/2021,37209,2,56
3/10/2021,37210,1,52
3/10/2021,37210,2,4
3/10/2021,37211,1,298
3/10/2021,37211,2,70
3/10/2021,37212,1,134
3/10/2021,37212,2,28
3/10/2021,37213,1,2
3/10/2021,37214,1,168
3/10/2021,37214,2,34
3/10/2021,37215,1,217
3/10/2021,37215,2,92
3/10/2021,37216,1,162
3/10/2021,37216,2,18
3/10/2021,37217,1,108
3/10/2021,37217,2,31
3/10/2021,37218,1,53
3/10/2021,37218,2,29
3/10/2021,37219,1,9
3/10/2021,37219,2,3
3/10/2021,37220,1,50
3/10/2021,37220,2,21
3/10/2021,37221,1,283
3/10/2021,37221,2,91
3/10/2021,37228,1,8
3/10/2021,37228,2,2
3/11/2021,,1,65
3/11/2021,,2,13
3/11/2021,37013,1,361
3/11/2021,37013,2,49
3/11/2021,37027,1,10
3/11/2021,37069,2,2
3/11/2021,37072,1,129
3/11/2021,37072,2,12
3/11/2021,37076,1,167
3/11/2021,37076,2,34
3/11/2021,37080,1,54
3/11/2021,37080,2,3
3/11/2021,37115,1,151
3/11/2021,37115,2,12
3/11/2021,37138,1,119
3/11/2021,37138,2,37
3/11/2021,37189,1,22
3/11/2021,37189,2,1
3/11/2021,37201,1,19
3/11/2021,37201,2,1
3/11/2021,37203,1,160
3/11/2021,37203,2,19
3/11/2021,37204,1,120
3/11/2021,37204,2,9
3/11/2021,37205,1,178
3/11/2021,37205,2,55
3/11/2021,37206,1,273
3/11/2021,37206,2,18
3/11/2021,37207,1,200
3/11/2021,37207,2,12
3/11/2021,37208,1,105
3/11/2021,37208,2,10
3/11/2021,37209,1,260
3/11/2021,37209,2,21
3/11/2021,37210,1,57
3/11/2021,37210,2,11
3/11/2021,37211,1,398
3/11/2021,37211,2,47
3/11/2021,37212,1,119
3/11/2021,37212,2,20
3/11/2021,37213,1,1
3/11/2021,37214,1,145
3/11/2021,37214,2,50
3/11/2021,37215,1,224
3/11/2021,37215,2,34
3/11/2021,37216,1,152
3/11/2021,37216,2,12
3/11/2021,37217,1,85
3/11/2021,37217,2,20
3/11/2021,37218,1,103
3/11/2021,37218,2,3
3/11/2021,37219,1,16
3/11/2021,37219,2,2
3/11/2021,37220,1,53
3/11/2021,37220,2,5
3/11/2021,37221,1,290
3/11/2021,37221,2,39
3/11/2021,37228,1,10
3/12/2021,,1,72
3/12/2021,,2,27
3/12/2021,37013,1,310
3/12/2021,37013,2,114
3/12/2021,37027,1,9
