Year,Quarter,County,Value,LastReportedDate,
2018,,Unicoi,44742.0000,2019-07-29
2018,,Union,35307.0000,2019-07-29
2018,,VanBuren,32217.0000,2019-07-29
2018,,Warren,39181.0000,2019-07-29
2018,,Washington,41920.0000,2019-07-29
2018,,Wayne,34160.0000,2019-07-29
2018,,Weakley,34073.0000,2019-07-29
2018,,White,35153.0000,2019-07-29
2018,,Williamson,66005.0000,2019-07-29
2018,,Wilson,42048.0000,2019-07-29

