Category,Year,County,Value,LastReportedDate,
Number of Projects,2013,Loudon,38.0000,2018-07-26
Number of Projects,2013,Macon,14.0000,2018-07-26
Number of Projects,2013,Madison,14.0000,2018-07-26
Number of Projects,2013,Marion,4.0000,2018-07-26
Number of Projects,2013,Marshall,21.0000,2018-07-26
Number of Projects,2013,Maury,7.0000,2018-07-26
Number of Projects,2013,McMinn,3.0000,2018-07-26
Number of Projects,2013,McNairy,17.0000,2018-07-26
Number of Projects,2013,Meigs,2.0000,2018-07-26
Number of Projects,2013,Monroe,55.0000,2018-07-26
Number of Projects,2013,Montgomery,22.0000,2018-07-26
Number of Projects,2013,Moore,4.0000,2018-07-26
Number of Projects,2013,Morgan,9.0000,2018-07-26
Number of Projects,2013,Obion,32.0000,2018-07-26
Number of Projects,2013,Overton,18.0000,2018-07-26
Number of Projects,2013,Perry,10.0000,2018-07-26
Number of Projects,2013,Pickett,22.0000,2018-07-26
Number of Projects,2013,Polk,4.0000,2018-07-26
Number of Projects,2013,Putnam,7.0000,2018-07-26
Number of Projects,2013,Rhea,6.0000,2018-07-26
Number of Projects,2013,Roane,15.0000,2018-07-26
Number of Projects,2013,Robertson,26.0000,2018-07-26
Number of Projects,2013,Rutherford,11.0000,2018-07-26
Number of Projects,2013,Scott,5.0000,2018-07-26
Number of Projects,2013,Sequatchie,5.0000,2018-07-26
Number of Projects,2013,Sevier,8.0000,2018-07-26
Number of Projects,2013,Shelby,5.0000,2018-07-26
Number of Projects,2013,Smith,4.0000,2018-07-26
Number of Projects,2013,Stewart,5.0000,2018-07-26
Number of Projects,2013,Sullivan,13.0000,2018-07-26
Number of Projects,2013,Sumner,6.0000,2018-07-26
Number of Projects,2013,Tipton,20.0000,2018-07-26
Number of Projects,2013,Trousdale,1.0000,2018-07-26
Number of Projects,2013,Unicoi,2.0000,2018-07-26
Number of Projects,2013,Union,19.0000,2018-07-26
Number of Projects,2013,VanBuren,19.0000,2018-07-26
Number of Projects,2013,Warren,11.0000,2018-07-26
Number of Projects,2013,Washington,16.0000,2018-07-26
Number of Projects,2013,Wayne,10.0000,2018-07-26
Number of Projects,2013,Weakley,4.0000,2018-07-26
Number of Projects,2013,White,6.0000,2018-07-26
Number of Projects,2013,Williamson,8.0000,2018-07-26
Number of Projects,2013,Wilson,10.0000,2018-07-26
Number of Projects,2014,Anderson,8.0000,2018-07-26
Number of Projects,2014,Bedford,23.0000,2018-07-26
Number of Projects,2014,Benton,12.0000,2018-07-26
Number of Projects,2014,Bledsoe,14.0000,2018-07-26
Number of Projects,2014,Blount,35.0000,2018-07-26
Number of Projects,2014,Bradley,10.0000,2018-07-26
Number of Projects,2014,Campbell,8.0000,2018-07-26
Number of Projects,2014,Cannon,11.0000,2018-07-26
Number of Projects,2014,Carroll,10.0000,2018-07-26
Number of Projects,2014,Carter,4.0000,2018-07-26
Number of Projects,2014,Cheatham,21.0000,2018-07-26
Number of Projects,2014,Chester,11.0000,2018-07-26
Number of Projects,2014,Claiborne,38.0000,2018-07-26
Number of Projects,2014,Clay,21.0000,2018-07-26
Number of Projects,2014,Cocke,15.0000,2018-07-26
Number of Projects,2014,Coffee,35.0000,2018-07-26
Number of Projects,2014,Crockett,11.0000,2018-07-26
Number of Projects,2014,Cumberland,12.0000,2018-07-26
Number of Projects,2014,Davidson,11.0000,2018-07-26
Number of Projects,2014,Decatur,11.0000,2018-07-26
Number of Projects,2014,DeKalb,15.0000,2018-07-26
Number of Projects,2014,Dickson,8.0000,2018-07-26
Number of Projects,2014,Dyer,24.0000,2018-07-26
Number of Projects,2014,Fayette,33.0000,2018-07-26
Number of Projects,2014,Fentress,18.0000,2018-07-26
Number of Projects,2014,Franklin,10.0000,2018-07-26
Number of Projects,2014,Gibson,35.0000,2018-07-26
Number of Projects,2014,Giles,18.0000,2018-07-26
Number of Projects,2014,Grainger,49.0000,2018-07-26
Number of Projects,2014,Greene,13.0000,2018-07-26
Number of Projects,2014,Grundy,5.0000,2018-07-26
Number of Projects,2014,Hamblen,23.0000,2018-07-26
Number of Projects,2014,Hamilton,13.0000,2018-07-26
Number of Projects,2014,Hancock,8.0000,2018-07-26
Number of Projects,2014,Hardeman,18.0000,2018-07-26
Number of Projects,2014,Hardin,8.0000,2018-07-26
Number of Projects,2014,Hawkins,14.0000,2018-07-26
Number of Projects,2014,Haywood,25.0000,2018-07-26
Number of Projects,2014,Henderson,20.0000,2018-07-26
Number of Projects,2014,Henry,17.0000,2018-07-26
Number of Projects,2014,Hickman,9.0000,2018-07-26
Number of Projects,2014,Houston,5.0000,2018-07-26
Number of Projects,2014,Humphreys,14.0000,2018-07-26
Number of Projects,2014,Jackson,21.0000,2018-07-26
Number of Projects,2014,Jefferson,19.0000,2018-07-26
Number of Projects,2014,Johnson,5.0000,2018-07-26
Number of Projects,2014,Knox,18.0000,2018-07-26
Number of Projects,2014,Lake,6.0000,2018-07-26
Number of Projects,2014,Lauderdale,30.0000,2018-07-26
Number of Projects,2014,Lawrence,14.0000,2018-07-26
Number of Projects,2014,Lewis,13.0000,2018-07-26
Number of Projects,2014,Lincoln,39.0000,2018-07-26
Number of Projects,2014,Loudon,29.0000,2018-07-26
Number of Projects,2014,Macon,30.0000,2018-07-26
Number of Projects,2014,Madison,11.0000,2018-07-26
Number of Projects,2014,Marion,6.0000,2018-07-26
Number of Projects,2014,Marshall,27.0000,2018-07-26
Number of Projects,2014,Maury,29.0000,2018-07-26
Number of Projects,2014,McMinn,11.0000,2018-07-26
Number of Projects,2014,McNairy,8.0000,2018-07-26
Number of Projects,2014,Meigs,8.0000,2018-07-26
Number of Projects,2014,Monroe,49.0000,2018-07-26
Number of Projects,2014,Montgomery,31.0000,2018-07-26
Number of Projects,2014,Moore,19.0000,2018-07-26
Number of Projects,2014,Morgan,18.0000,2018-07-26
Number of Projects,2014,Obion,20.0000,2018-07-26
Number of Projects,2014,Overton,12.0000,2018-07-26
Number of Projects,2014,Perry,9.0000,2018-07-26
Number of Projects,2014,Pickett,9.0000,2018-07-26
Number of Projects,2014,Polk,7.0000,2018-07-26
Number of Projects,2014,Putnam,15.0000,2018-07-26
Number of Projects,2014,Rhea,13.0000,2018-07-26
Number of Projects,2014,Roane,27.0000,2018-07-26
Number of Projects,2014,Robertson,17.0000,2018-07-26
Number of Projects,2014,Rutherford,6.0000,2018-07-26
Number of Projects,2014,Scott,8.0000,2018-07-26
Number of Projects,2014,Sequatchie,2.0000,2018-07-26
Number of Projects,2014,Sevier,10.0000,2018-07-26
Number of Projects,2014,Shelby,6.0000,2018-07-26
Number of Projects,2014,Smith,16.0000,2018-07-26
Number of Projects,2014,Stewart,4.0000,2018-07-26
Number of Projects,2014,Sullivan,18.0000,2018-07-26
Number of Projects,2014,Sumner,7.0000,2018-07-26
Number of Projects,2014,Tipton,47.0000,2018-07-26
Number of Projects,2014,Trousdale,5.0000,2018-07-26
Number of Projects,2014,Unicoi,7.0000,2018-07-26
Number of Projects,2014,Union,15.0000,2018-07-26
Number of Projects,2014,VanBuren,13.0000,2018-07-26
Number of Projects,2014,Warren,19.0000,2018-07-26
Number of Projects,2014,Washington,13.0000,2018-07-26
