County,Date,Value,LastReportedDate,
Decatur,2017-07-31,595123.4300,2018-04-16
Decatur,2017-12-31,459906.9500,2018-04-16
Decatur,2017-11-30,510757.9400,2018-04-16
Decatur,2017-10-31,498833.9100,2018-04-16
Decatur,2018-06-30,606029.6600,2018-11-29
Decatur,2018-05-31,521244.9500,2018-10-17
DeKalb,2018-05-31,897208.5100,2018-10-17
DeKalb,2018-06-30,960246.3100,2018-11-29
DeKalb,2017-10-31,977204.2500,2018-04-16
DeKalb,2017-11-30,771715.2100,2018-04-16
DeKalb,2017-12-31,807436.8700,2018-04-16
DeKalb,2017-07-31,1099304.7600,2018-04-16
DeKalb,2017-09-30,907149.3800,2018-04-16
DeKalb,2017-08-31,1025025.0200,2018-04-16
DeKalb,2018-01-31,997269.9300,2018-04-16
DeKalb,2018-03-31,845283.0500,2018-06-25
DeKalb,2018-02-28,810996.1500,2018-04-16
DeKalb,2018-04-30,991628.5900,2018-05-22
Dickson,2018-04-30,4845762.4400,2018-05-22
Dickson,2018-03-31,4173421.8700,2018-06-25
Dickson,2018-02-28,3850649.6000,2018-04-16
Dickson,2018-01-31,5576072.9600,2018-04-16
Dickson,2017-09-30,4406368.0100,2018-04-16
Dickson,2017-07-31,4843661.4200,2018-04-16
Dickson,2017-08-31,4596698.4100,2018-04-16
Dickson,2017-12-31,4391122.8400,2018-04-16
Dickson,2017-10-31,4581894.9800,2018-04-16
Dickson,2017-11-30,4212292.8200,2018-04-16
Dickson,2018-06-30,5197750.2300,2018-11-29
Dickson,2018-05-31,4525158.6200,2018-10-17
Dyer,2018-05-31,2911234.0800,2018-10-17
Dyer,2018-06-30,3040106.4900,2018-11-29
Dyer,2017-11-30,2630159.6600,2018-04-16
Dyer,2017-10-31,2779542.4300,2018-04-16
Dyer,2017-12-31,2699640.1400,2018-04-16
Dyer,2017-08-31,2605949.0800,2018-04-16
Dyer,2017-07-31,3002585.8300,2018-04-16
Dyer,2017-09-30,2766609.8500,2018-04-16
Dyer,2018-01-31,3286896.6200,2018-04-16
Dyer,2018-02-28,2277714.2700,2018-04-16
Dyer,2018-03-31,2537318.3100,2018-06-25
Dyer,2018-04-30,3084742.7300,2018-05-22
Fayette,2018-04-30,1745017.1200,2018-05-22
Fayette,2018-03-31,1429285.7200,2018-06-25
Fayette,2018-02-28,1399949.3300,2018-04-16
Fayette,2018-01-31,1947347.9500,2018-04-16
Fayette,2017-09-30,1681936.4600,2018-04-16
Fayette,2017-08-31,1795034.1200,2018-04-16
Fayette,2017-07-31,1749148.3900,2018-04-16
Fayette,2017-12-31,1565092.3800,2018-04-16
Fayette,2017-10-31,1736961.7800,2018-04-16
Fayette,2017-11-30,1780675.6600,2018-04-16
Fayette,2018-06-30,1789759.9200,2018-11-29
Fayette,2018-05-31,1696256.7500,2018-10-17
Fentress,2018-05-31,746557.6600,2018-10-17
Fentress,2018-06-30,819308.8200,2018-11-29
Fentress,2017-10-31,753907.9000,2018-04-16
Fentress,2017-12-31,751329.8200,2018-04-16
Fentress,2017-11-30,765689.0400,2018-04-16
Fentress,2017-07-31,786604.1600,2018-04-16
Fentress,2017-08-31,737607.8200,2018-04-16
Fentress,2017-09-30,757770.2000,2018-04-16
Fentress,2018-01-31,800318.1000,2018-04-16
Fentress,2018-02-28,614681.4400,2018-04-16
Fentress,2018-03-31,727994.5300,2018-06-25
Fentress,2018-04-30,791702.4700,2018-05-22
Franklin,2018-04-30,2429161.2300,2018-05-22
Franklin,2018-03-31,1912824.0700,2018-06-25
Franklin,2018-02-28,1932912.8800,2018-04-16
Franklin,2018-01-31,2388327.8300,2018-04-16
Franklin,2017-09-30,2339201.9800,2018-04-16
Franklin,2017-07-31,2478920.7200,2018-04-16
Franklin,2017-08-31,2413451.4900,2018-04-16
Franklin,2017-12-31,2170028.9300,2018-04-16
Franklin,2017-10-31,2373998.2000,2018-04-16
Franklin,2017-11-30,2307870.0600,2018-04-16
Franklin,2018-06-30,2587585.5200,2018-11-29
Franklin,2018-05-31,2414065.4100,2018-10-17
Gibson,2018-05-31,2603108.3100,2018-10-17
Gibson,2018-06-30,2760165.2700,2018-11-29
Gibson,2017-11-30,2486464.5400,2018-04-16
Gibson,2017-10-31,2763690.8900,2018-04-16
Gibson,2017-12-31,2257499.0600,2018-04-16
Gibson,2017-08-31,2562531.8500,2018-04-16
Gibson,2017-07-31,2800984.9600,2018-04-16
Gibson,2017-09-30,2637553.9500,2018-04-16
Gibson,2018-01-31,2870003.8500,2018-04-16
Gibson,2018-02-28,2206247.0000,2018-04-16
Gibson,2018-03-31,2420581.3100,2018-06-25
Gibson,2018-04-30,2864886.5200,2018-05-22
Giles,2018-04-30,2082111.2000,2018-05-22
Giles,2018-03-31,1710993.6400,2018-06-25
Giles,2018-02-28,1703715.5200,2018-04-16
Giles,2018-01-31,2097476.3100,2018-04-16
Giles,2017-09-30,1837307.0300,2018-04-16
Giles,2017-08-31,1835728.4600,2018-04-16
Giles,2017-07-31,1890015.4700,2018-04-16
Giles,2017-12-31,1875399.9700,2018-04-16
Giles,2017-11-30,1851649.0000,2018-04-16
Giles,2017-10-31,1841453.2800,2018-04-16
Giles,2018-06-30,1966733.9200,2018-11-29
Giles,2018-05-31,1933670.7600,2018-10-17
Grainger,2018-05-31,486149.0700,2018-10-17
Grainger,2018-06-30,575797.0300,2018-11-29
Grainger,2017-10-31,520555.5900,2018-04-16
Grainger,2017-11-30,508054.9000,2018-04-16
Grainger,2017-12-31,507407.7200,2018-04-16
Grainger,2017-07-31,598962.3300,2018-04-16
Grainger,2017-08-31,545381.1500,2018-04-16
Grainger,2017-09-30,540330.7800,2018-04-16
Grainger,2018-01-31,507417.8200,2018-04-16
Grainger,2018-02-28,440409.7000,2018-04-16
Grainger,2018-03-31,480905.3400,2018-06-25
Grainger,2018-04-30,564731.0300,2018-05-22
Greene,2018-04-30,4322438.5500,2018-05-22
Greene,2018-03-31,3640666.2000,2018-06-25
Greene,2018-02-28,3383609.3100,2018-04-16
Greene,2018-01-31,4433664.0100,2018-04-16
Greene,2017-09-30,3835389.6000,2018-04-16
Greene,2017-08-31,3936653.1600,2018-04-16
Greene,2017-07-31,4430564.2400,2018-04-16
Greene,2017-12-31,3797942.0800,2018-04-16
Greene,2017-11-30,3866486.6800,2018-04-16
Greene,2017-10-31,3889479.7500,2018-04-16
Greene,2018-06-30,4091896.6000,2018-11-29
Greene,2018-05-31,3877049.5400,2018-10-17
Grundy,2018-05-31,333128.6600,2018-10-17
Grundy,2018-06-30,361913.8900,2018-11-29
Grundy,2017-10-31,340251.6300,2018-04-16
Grundy,2017-11-30,296223.0600,2018-04-16
Grundy,2017-12-31,282944.1400,2018-04-16
Grundy,2017-07-31,387057.5300,2018-04-16
Grundy,2017-09-30,326052.1700,2018-04-16
Grundy,2017-08-31,331874.9800,2018-04-16
Grundy,2018-01-31,342310.0200,2018-04-16
Grundy,2018-03-31,285931.7300,2018-06-25
Grundy,2018-02-28,282980.4600,2018-04-16
Grundy,2018-04-30,367710.3100,2018-05-22
Hamblen,2018-04-30,5845404.7000,2018-05-22
Hamblen,2018-03-31,5322551.0500,2018-06-25
Hamblen,2018-02-28,5065664.1200,2018-04-16
Hamblen,2018-01-31,7669595.7600,2018-04-16
Hamblen,2017-09-30,5884118.1200,2018-04-16
Hamblen,2017-08-31,5781242.7400,2018-04-16
Hamblen,2017-07-31,6489226.8800,2018-04-16
Hamblen,2017-12-31,5893681.8600,2018-04-16
Hamblen,2017-11-30,5579770.5400,2018-04-16
Hamblen,2017-10-31,5880560.0100,2018-04-16
Hamblen,2018-06-30,6184183.3300,2018-11-29
Hamblen,2018-05-31,5965474.8400,2018-10-17
Hamilton,2018-05-31,37808063.0900,2018-10-17
Hamilton,2018-06-30,40037900.6800,2018-11-29
Hamilton,2017-10-31,37991463.1000,2018-04-16
Hamilton,2017-11-30,36961465.2500,2018-04-16
Hamilton,2017-12-31,37292019.7100,2018-04-16
Hamilton,2017-07-31,39450058.1800,2018-04-16
Hamilton,2017-08-31,36790458.8800,2018-04-16
Hamilton,2017-09-30,38005860.3400,2018-04-16
Hamilton,2018-01-31,45746988.2200,2018-04-16
Hamilton,2018-02-28,34395691.1800,2018-04-16
Hamilton,2018-03-31,34529487.7700,2018-06-25
Hamilton,2018-04-30,40656216.7500,2018-05-22
Hancock,2018-03-31,111306.9200,2018-06-25
Hancock,2018-04-30,140358.3100,2018-05-22
Hancock,2018-02-28,99176.7800,2018-04-16
Hancock,2018-01-31,115839.0300,2018-04-16
Hancock,2017-09-30,125223.0500,2018-04-16
Hancock,2017-08-31,121894.8000,2018-04-16
Hancock,2017-07-31,137239.2300,2018-04-16
Hancock,2017-11-30,111646.5300,2018-04-16
Hancock,2017-12-31,113013.2700,2018-04-16
Hancock,2017-10-31,126990.9600,2018-04-16
Hancock,2018-06-30,132547.7200,2018-11-29
Hancock,2018-05-31,188759.3900,2018-10-17
Hardeman,2018-05-31,868223.5000,2018-10-17
Hardeman,2018-06-30,972183.9300,2018-11-29
Hardeman,2017-10-31,844890.2700,2018-04-16
Hardeman,2017-12-31,847735.1800,2018-04-16
Hardeman,2017-11-30,839351.6400,2018-04-16
Hardeman,2017-07-31,928194.2800,2018-04-16
Hardeman,2017-08-31,849012.1600,2018-04-16
Hardeman,2017-09-30,943002.6000,2018-04-16
Hardeman,2018-01-31,929225.8900,2018-04-16
Hardeman,2018-02-28,786406.3100,2018-04-16
Hardeman,2018-03-31,820267.1900,2018-06-25
Hardeman,2018-04-30,970870.1900,2018-05-22
Hardin,2018-04-30,2570110.9800,2018-05-22
Hardin,2018-03-31,2052586.9800,2018-06-25
Hardin,2018-02-28,1929368.1500,2018-04-16
Hardin,2018-01-31,2330267.8700,2018-04-16
Hardin,2017-09-30,2261334.7300,2018-04-16
Hardin,2017-07-31,2534941.6200,2018-04-16
Hardin,2017-08-31,2371556.9300,2018-04-16
Hardin,2017-12-31,2218673.8900,2018-04-16
Hardin,2017-10-31,2248747.0200,2018-04-16
Hardin,2017-11-30,2107783.2900,2018-04-16
Hardin,2018-06-30,2598599.5000,2018-11-29
Hardin,2018-05-31,2306383.2100,2018-10-17
Hawkins,2018-05-31,1908355.2500,2018-10-17
Hawkins,2018-06-30,2019333.1300,2018-11-29
Hawkins,2017-11-30,1909819.8700,2018-04-16
Hawkins,2017-10-31,1955416.8000,2018-04-16
Hawkins,2017-12-31,1929422.2000,2018-04-16
Hawkins,2017-08-31,1964386.2800,2018-04-16
Hawkins,2017-07-31,2000395.0600,2018-04-16
Hawkins,2017-09-30,2029971.2500,2018-04-16
Hawkins,2018-01-31,2138860.9900,2018-04-16
Hawkins,2018-02-28,1750680.9200,2018-04-16
Hawkins,2018-03-31,1797471.3600,2018-06-25
Hawkins,2018-04-30,2041586.0700,2018-05-22
Haywood,2018-04-30,899641.4700,2018-05-22
Haywood,2018-03-31,819064.0500,2018-06-25
Haywood,2018-02-28,754514.9600,2018-04-16
Haywood,2018-01-31,928169.9000,2018-04-16
Haywood,2017-09-30,839506.3100,2018-04-16
Haywood,2017-08-31,829110.3500,2018-04-16
Haywood,2017-07-31,859855.1300,2018-04-16
Haywood,2017-12-31,841166.4800,2018-04-16
Haywood,2017-11-30,848459.1900,2018-04-16
Haywood,2017-10-31,849109.8000,2018-04-16
Haywood,2018-06-30,905766.6900,2018-11-29
